osm_id,fclass,name,type,coordenates
2682777275,fuel,BR,traffic,"[-7.3630776, -35.9027672]"
2682778023,speed_camera,Semaforo,traffic,"[-7.3637786, -35.9023323]"
4251891690,fuel,Posto Anel Do Brejo,traffic,"[-7.2112689, -35.8836729]"
4305324692,fuel,Vieira,traffic,"[-7.1819901, -35.9846737]"
4404613353,parking,Estacionamento Futurama,traffic,"[-7.2196134, -35.883678]"
4525170649,fuel,GS Auto Posto,traffic,"[-7.2476711, -35.8721597]"
4525170650,fuel,Posto MasterGás,traffic,"[-7.2526068, -35.8870594]"
4525170651,fuel,Posto Amigão,traffic,"[-7.2571779, -35.8873759]"
4525170652,fuel,Posto Sudoeste,traffic,"[-7.2778154, -35.8968857]"
4525193175,fuel,Posto Unigás,traffic,"[-7.2172407, -35.9131607]"
4527180600,fuel,Posto Santo António,traffic,"[-7.2178669, -35.8760549]"
4944945724,fuel,Presidente,traffic,"[-7.2152258, -35.8903181]"
5002163438,fuel,Posto Santo António,traffic,"[-7.2570561, -35.9284933]"
5304084147,fuel,Posto Fechine,traffic,"[-7.2282626, -35.915523]"
5608397567,service,Borracharia,traffic,"[-7.223951, -35.8931325]"
5641864080,fuel,Posto Alto da Serra,traffic,"[-7.1803822, -35.9066602]"
6227469285,fuel,Posto Laís XVI,traffic,"[-7.23107, -35.9098786]"
6308836851,fuel,Posto Shopping,traffic,"[-7.2342984, -35.8688915]"
6314154682,fuel,Posto Fechine,traffic,"[-7.2348598, -35.8797786]"
6338302189,fuel,Fechine,traffic,"[-7.234934, -35.8797285]"
1729117374,railway_station,Estação Nova de Campina Grande,transport,"[-7.2285872, -35.885234]"
2459986676,railway_station,Álvaro Machado,transport,"[-7.3058194, -35.7792329]"
2460418830,railway_station,Massapé,transport,"[-7.3007078, -35.8546212]"
2539001970,bus_station,Terminal Rodoviário de Campina Grande,transport,"[-7.2379999, -35.8698435]"
6593670748,bus_stop,5,transport,"[-7.2207564, -35.8890941]"
6593670749,bus_stop,4,transport,"[-7.2207162, -35.88925]"
6593670750,bus_stop,3,transport,"[-7.2206656, -35.8894462]"
6593670751,bus_stop,2,transport,"[-7.220619, -35.8896269]"
6593670752,bus_stop,1,transport,"[-7.2205788, -35.8897825]"
6593670753,bus_stop,6,transport,"[-7.2204943, -35.8897638]"
6593670754,bus_stop,5,transport,"[-7.2205355, -35.8896067]"
6593670755,bus_stop,4,transport,"[-7.2205828, -35.8894262]"
6593670756,bus_stop,3,transport,"[-7.2206342, -35.8892305]"
6593670757,bus_stop,2,transport,"[-7.2206746, -35.8890764]"
6593670758,bus_stop,1,transport,"[-7.2207083, -35.888948]"
6593670759,bus_stop,6,transport,"[-7.2207888, -35.8889688]"
5299812922,bank,Caixa,poi,"[-7.217807, -35.8906183]"
2682310200,supermarket,Supermercado Compre Mais,poi,"[-7.2103785, -35.8987615]"
2682777286,hospital,Maternidade,poi,"[-7.3654375, -35.90065]"
2682777288,police,Polícia Rodoviária Federal,poi,"[-7.37406, -35.89854]"
2719569238,hotel,Pousada Granville,poi,"[-7.2364745, -35.8999972]"
2719596791,restaurant,Pestiscaria,poi,"[-7.2224927, -35.8833234]"
2901198911,restaurant,Sapore d´ Itália,poi,"[-7.2180194, -35.8750915]"
3202260312,attraction,Pedra de Santo Antônio,poi,"[-7.3439867, -35.7976657]"
3314919483,attraction,Estátua de Luiz Gonzaga e Jackson do Pandeiro,poi,"[-7.2243929, -35.8801034]"
3317189975,school,Colégio Motiva Catolé,poi,"[-7.2383819, -35.8814413]"
3319282767,mall,Shopping Luiza Motta,poi,"[-7.2343574, -35.8794886]"
3319451151,swimming_pool,Clube Campestre,poi,"[-7.2479097, -35.8731112]"
3428639390,pitch,Ginásio Municipal Santiago Herculano de Lima,poi,"[-7.1630425, -35.8584188]"
3659251147,attraction,Centro de Convenções Raimundo Asfora,poi,"[-7.2376454, -35.8623637]"
3858010792,school,Escola Estadual Irmã Zuleide Porto,poi,"[-7.2132209, -35.8556818]"
3913351258,pharmacy,Hiper Redepharm,poi,"[-7.2179009, -35.8848251]"
3962047670,restaurant,Tropeiros da Borborema,poi,"[-7.1669406, -36.0591273]"
3969582489,police,Polícia Rodoviária Federal,poi,"[-7.1558329, -36.091085]"
4251891689,bakery,Panificadora Servilha,poi,"[-7.2106949, -35.8762148]"
